Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,RainToday,RainTomorrow
2009-03-03,Moree,19.3,35.4,0.0,7.0,9.6,33.0,No,No
2009-03-04,Moree,23.8,34.2,0.0,8.4,5.5,59.0,No,No
2009-03-05,Moree,10.9,26.2,0.0,11.0,11.6,57.0,No,No
2009-03-06,Moree,10.5,27.5,0.0,9.2,11.8,31.0,No,No
2009-03-07,Moree,10.7,30.9,0.0,6.8,11.8,28.0,No,No
2009-03-08,Moree,14.7,32.6,0.0,9.0,11.8,43.0,No,No
2009-03-09,Moree,17.9,32.5,0.0,8.0,10.8,50.0,No,No
2009-03-10,Moree,17.1,31.8,0.0,9.6,11.5,52.0,No,No
2009-03-11,Moree,16.0,32.5,0.0,10.0,11.3,48.0,No,No
2009-03-12,Moree,17.6,29.0,0.0,9.8,4.5,41.0,No,No
2009-03-13,Moree,18.1,31.8,0.0,5.8,11.7,30.0,No,No
2009-03-14,Moree,17.8,31.7,0.0,7.4,7.7,37.0,No,Yes
2009-03-15,Moree,19.9,33.9,1.6,6.4,10.4,43.0,Yes,No
2009-03-16,Moree,16.2,28.9,0.0,9.4,11.0,50.0,No,No
2009-03-17,Moree,11.1,27.6,0.0,11.2,11.5,39.0,No,No
2009-03-18,Moree,10.5,31.8,0.0,7.6,11.5,37.0,No,No
2009-03-19,Moree,16.8,33.0,0.0,6.6,10.8,31.0,No,No
2009-03-20,Moree,17.6,32.8,0.0,8.2,10.1,35.0,No,No
2009-03-21,Moree,16.6,31.7,0.0,8.0,11.1,52.0,No,No
2009-03-22,Moree,15.8,31.3,0.0,7.8,11.3,28.0,No,No
2009-03-23,Moree,15.7,32.7,0.0,7.8,11.3,35.0,No,No
2009-03-24,Moree,16.8,33.0,0.0,7.6,11.4,37.0,No,No
2009-03-25,Moree,17.5,31.3,0.0,8.2,11.4,35.0,No,No
2009-03-26,Moree,15.2,32.3,0.0,7.6,11.2,35.0,No,No
2009-03-27,Moree,17.2,33.7,0.0,7.0,10.4,46.0,No,No
2009-03-28,Moree,14.0,30.6,0.0,9.6,11.1,44.0,No,No
2009-03-29,Moree,14.2,30.9,0.0,7.8,11.4,39.0,No,No
2009-03-30,Moree,15.6,30.9,0.0,8.6,7.9,43.0,No,No
2009-03-31,Moree,18.2,23.4,0.0,8.4,0.2,48.0,No,No
2009-04-01,Moree,16.9,30.6,0.6,3.6,10.5,41.0,No,No
2009-04-02,Moree,17.1,30.7,1.0,5.2,6.5,44.0,No,No
2009-04-03,Moree,19.2,31.7,0.4,5.4,9.4,35.0,No,No
2009-04-04,Moree,18.3,25.1,0.0,5.8,4.1,54.0,No,Yes
2009-04-05,Moree,17.5,29.9,22.6,7.0,8.8,33.0,Yes,No
2009-04-06,Moree,14.3,30.1,0.0,6.8,11.1,30.0,No,No
2009-04-07,Moree,14.3,29.7,0.0,6.0,11.1,35.0,No,No
2009-04-08,Moree,14.8,28.2,0.0,6.8,10.7,35.0,No,No
2009-04-09,Moree,13.1,28.2,0.0,6.6,10.3,33.0,No,No
2009-04-10,Moree,14.8,28.1,0.0,6.2,6.0,41.0,No,No
2009-04-11,Moree,16.9,25.0,0.0,4.6,1.5,33.0,No,No
2009-04-12,Moree,16.4,24.0,0.2,4.2,0.0,35.0,No,Yes
2009-04-13,Moree,17.6,21.9,19.2,3.0,0.3,30.0,Yes,Yes
2009-04-14,Moree,17.5,26.2,4.8,2.0,6.7,30.0,Yes,No
2009-04-15,Moree,13.6,26.7,0.2,2.8,8.8,39.0,No,No
2009-04-16,Moree,11.7,28.9,0.0,5.4,11.1,30.0,No,No
2009-04-17,Moree,13.7,29.8,0.0,5.0,10.1,50.0,No,No
2009-04-18,Moree,10.7,26.9,0.0,6.4,10.7,39.0,No,No
2009-04-19,Moree,10.1,26.7,0.0,6.0,11.0,46.0,No,No
2009-04-20,Moree,11.1,25.6,0.0,7.6,10.9,41.0,No,No
2009-04-21,Moree,9.5,26.6,0.0,5.8,9.6,37.0,No,No
2009-04-22,Moree,10.8,26.3,0.0,5.6,10.7,33.0,No,No
2009-04-23,Moree,11.2,26.1,0.0,5.6,10.8,31.0,No,No
2009-04-24,Moree,10.8,29.9,0.0,4.0,6.6,54.0,No,No
2009-04-25,Moree,13.0,25.2,0.0,5.4,10.1,43.0,No,No
2009-04-26,Moree,14.1,25.1,0.0,6.0,10.6,50.0,No,No
2009-04-27,Moree,6.8,20.5,0.0,6.6,10.7,48.0,No,No
2009-04-28,Moree,4.8,23.7,0.0,4.6,10.6,39.0,No,No
2009-04-29,Moree,8.0,23.6,0.0,4.8,8.0,35.0,No,No
2009-04-30,Moree,4.8,19.3,0.0,4.2,10.9,37.0,No,No
2009-05-01,Moree,3.5,23.5,0.0,5.2,10.2,30.0,No,No
2009-05-02,Moree,8.4,24.7,0.0,4.6,9.6,26.0,No,No
2009-05-03,Moree,9.4,24.4,0.0,3.8,6.3,31.0,No,No
2009-05-04,Moree,10.6,24.9,0.0,3.6,9.1,33.0,No,No
2009-05-05,Moree,9.1,24.3,0.0,4.6,10.5,30.0,No,No
2009-05-06,Moree,9.1,25.1,0.0,4.8,10.1,33.0,No,No
2009-05-07,Moree,10.0,24.8,0.0,3.8,10.2,28.0,No,No
2009-05-08,Moree,7.6,25.3,0.0,3.8,10.5,22.0,No,No
2009-05-09,Moree,9.7,24.3,0.0,4.4,10.4,28.0,No,No
2009-05-10,Moree,6.2,24.7,0.0,4.0,10.4,33.0,No,No
2009-05-11,Moree,8.8,23.6,0.0,5.2,10.5,28.0,No,No
2009-05-13,Moree,5.3,22.8,0.0,2.8,9.3,35.0,No,No
2009-05-14,Moree,2.6,22.1,0.0,4.0,10.3,48.0,No,No
2009-05-17,Moree,4.5,20.6,0.0,4.0,8.2,37.0,No,No
2009-05-18,Moree,7.2,23.9,0.0,4.8,3.9,41.0,No,Yes
2009-05-19,Moree,13.4,15.7,4.8,2.4,0.1,37.0,Yes,Yes
2009-05-20,Moree,13.2,15.9,22.0,2.6,0.0,37.0,Yes,Yes
2009-05-21,Moree,12.9,17.3,8.8,4.8,0.0,41.0,Yes,Yes
2009-05-22,Moree,12.5,23.5,7.4,1.4,5.7,44.0,Yes,No
2009-05-23,Moree,10.3,25.3,0.2,4.2,10.1,39.0,No,No
2009-05-24,Moree,11.1,23.7,0.0,4.2,9.8,37.0,No,No
2009-05-25,Moree,9.3,23.1,0.0,3.6,9.9,30.0,No,No
2009-05-27,Moree,8.6,23.1,0.0,3.4,9.1,28.0,No,No
2009-05-28,Moree,8.2,23.1,0.0,2.4,5.4,28.0,No,Yes
2009-05-29,Moree,9.0,19.9,2.8,1.6,5.9,28.0,Yes,No
2009-05-30,Moree,5.4,20.5,0.0,2.2,9.2,31.0,No,No
2009-05-31,Moree,8.6,20.2,0.0,2.6,0.8,31.0,No,No
2009-06-01,Moree,10.0,17.9,0.0,3.0,0.0,28.0,No,No
2009-06-02,Moree,12.3,20.4,0.2,2.2,0.0,31.0,No,No
2009-06-03,Moree,10.6,21.6,0.0,2.0,4.2,33.0,No,Yes
2009-06-04,Moree,12.4,20.7,2.2,1.8,4.8,30.0,Yes,No
2009-06-06,Moree,4.7,20.7,0.0,2.8,8.7,26.0,No,No
2009-06-07,Moree,8.9,17.5,0.0,2.0,8.2,43.0,No,No
2009-06-08,Moree,9.5,19.2,0.0,2.6,8.6,43.0,No,No
2009-06-09,Moree,6.0,17.1,0.0,4.0,8.5,48.0,No,No
2009-06-10,Moree,6.1,14.4,0.0,2.8,8.3,48.0,No,No
2009-06-11,Moree,-1.4,12.9,0.0,2.0,9.5,35.0,No,No
2009-06-12,Moree,-2.3,17.3,0.0,6.4,8.3,19.0,No,No
2009-06-13,Moree,2.6,19.7,0.0,2.4,10.3,35.0,No,No
2009-06-14,Moree,2.5,20.5,0.0,4.0,9.7,33.0,No,No
2009-06-15,Moree,8.3,20.4,0.8,1.8,8.8,30.0,No,No
2009-06-16,Moree,5.1,19.5,0.0,2.8,9.7,33.0,No,No
2009-06-17,Moree,3.1,21.2,0.0,3.6,9.6,30.0,No,No
2009-06-18,Moree,6.2,21.1,0.0,3.0,9.2,37.0,No,No
2009-06-19,Moree,5.7,21.7,0.0,3.2,7.2,39.0,No,No
2009-06-20,Moree,5.5,21.4,0.0,3.0,4.8,33.0,No,No
2009-06-21,Moree,9.9,20.6,0.0,3.2,1.9,35.0,No,Yes
2009-06-22,Moree,10.7,21.8,13.4,2.2,9.8,22.0,Yes,No
2009-06-23,Moree,7.5,21.3,0.0,2.4,9.7,26.0,No,No
2009-06-24,Moree,7.2,21.2,0.0,2.0,6.6,20.0,No,No
2009-06-25,Moree,3.9,18.5,0.0,1.4,2.9,19.0,No,No
2009-06-27,Moree,9.3,17.7,1.6,1.0,4.0,35.0,Yes,No
2009-06-28,Moree,9.7,15.2,0.6,1.2,2.0,39.0,No,No
2009-06-30,Moree,6.0,20.7,0.0,3.0,5.9,39.0,No,No
2009-07-01,Moree,9.4,24.1,0.0,3.4,7.6,41.0,No,No
2009-07-02,Moree,3.3,17.5,0.0,3.4,9.7,39.0,No,No
2009-07-03,Moree,8.1,16.3,0.0,4.0,8.2,56.0,No,No
2009-07-04,Moree,1.7,14.3,0.0,4.2,6.4,50.0,No,No
2009-07-05,Moree,3.5,15.7,0.0,2.8,4.8,37.0,No,No
2009-07-06,Moree,0.3,17.6,0.0,2.0,4.9,35.0,No,No
2009-07-08,Moree,5.2,20.3,0.0,2.0,9.3,35.0,No,No
2009-07-09,Moree,2.3,19.0,0.0,3.0,9.8,28.0,No,No
2009-07-10,Moree,3.0,20.1,0.0,3.8,9.2,35.0,No,No
2009-07-11,Moree,3.8,20.3,0.0,3.6,10.0,26.0,No,No
2009-07-12,Moree,3.0,22.5,0.0,2.8,10.0,30.0,No,No
2009-07-13,Moree,9.0,19.5,0.0,3.2,6.9,39.0,No,Yes
2009-07-14,Moree,9.1,16.4,4.0,3.2,8.0,28.0,Yes,No
2009-07-15,Moree,4.3,15.4,0.0,3.0,1.9,44.0,No,Yes
2009-07-16,Moree,7.3,13.2,5.0,1.6,1.2,50.0,Yes,No
2009-07-17,Moree,0.9,15.2,0.4,1.2,9.6,30.0,No,No
2009-07-18,Moree,2.0,18.4,0.0,1.6,9.9,28.0,No,No
2009-07-19,Moree,2.1,17.8,0.0,2.0,10.2,26.0,No,No
2009-07-20,Moree,2.2,20.8,0.0,3.0,10.0,35.0,No,No
2009-07-21,Moree,5.8,23.8,0.0,3.2,9.7,39.0,No,No
2009-07-22,Moree,11.7,19.7,0.0,4.0,0.7,39.0,No,Yes
2009-07-23,Moree,10.3,18.4,2.2,1.4,9.1,39.0,Yes,No
2009-07-24,Moree,-0.4,17.9,0.0,3.6,10.3,31.0,No,No
2009-07-25,Moree,3.6,19.9,0.0,3.0,10.2,30.0,No,No
2009-07-26,Moree,8.4,19.7,0.0,3.2,3.3,41.0,No,No
2009-07-27,Moree,4.9,16.2,0.0,2.4,9.1,41.0,No,No
2009-07-28,Moree,-0.3,17.3,0.0,3.2,10.4,33.0,No,No
2009-07-29,Moree,0.8,17.4,0.0,3.2,10.3,37.0,No,No
2009-08-01,Moree,1.7,18.1,0.0,4.0,10.2,33.0,No,No
2009-08-02,Moree,-0.6,20.3,0.0,3.0,10.3,17.0,No,No
2009-08-03,Moree,0.4,19.1,0.0,2.6,10.4,31.0,No,No
2009-08-04,Moree,1.6,19.6,0.0,3.2,10.2,26.0,No,No
2009-08-05,Moree,1.3,20.7,0.0,2.6,10.3,20.0,No,No
2009-08-06,Moree,2.1,22.0,0.0,3.2,10.4,28.0,No,No
2009-08-07,Moree,6.5,24.8,0.0,3.4,10.6,43.0,No,No
2009-08-08,Moree,0.3,19.0,0.0,5.0,10.5,41.0,No,No
2009-08-09,Moree,1.1,20.8,0.0,4.4,10.0,33.0,No,No
2009-08-10,Moree,4.8,21.8,0.0,3.6,5.6,41.0,No,No
2009-08-11,Moree,12.3,25.5,0.0,4.0,8.9,56.0,No,No
2009-08-12,Moree,12.2,25.0,0.0,6.6,6.5,26.0,No,No
2009-08-13,Moree,3.3,22.4,0.0,4.0,10.6,41.0,No,No
2009-08-15,Moree,1.5,22.1,0.0,4.4,10.6,26.0,No,No
2009-08-16,Moree,4.2,28.0,0.0,4.6,10.8,39.0,No,No
2009-08-17,Moree,12.5,23.8,0.0,7.0,5.0,44.0,No,No
2009-08-18,Moree,2.1,20.0,0.0,5.2,10.7,31.0,No,No
2009-08-19,Moree,2.2,22.3,0.0,3.4,9.9,31.0,No,No
2009-08-20,Moree,7.1,23.8,0.0,4.6,5.8,31.0,No,No
2009-08-21,Moree,10.1,29.5,0.0,4.0,9.1,46.0,No,No
2009-08-22,Moree,15.2,24.6,0.0,6.4,0.2,28.0,No,No
2009-08-23,Moree,15.9,33.6,0.0,3.8,10.6,33.0,No,No
2009-08-24,Moree,18.3,36.1,0.0,9.0,0.8,65.0,No,No
2009-08-25,Moree,17.6,24.0,0.0,10.0,9.9,41.0,No,No
2009-08-26,Moree,4.2,22.3,0.0,4.8,11.0,31.0,No,No
2009-08-27,Moree,2.5,24.6,0.0,5.6,8.6,22.0,No,No
2009-08-28,Moree,5.3,26.8,0.0,3.2,10.7,28.0,No,No
2009-08-29,Moree,14.5,35.6,0.6,6.8,3.3,83.0,No,Yes
2009-08-30,Moree,14.9,15.3,1.4,7.2,0.0,37.0,Yes,Yes
2009-08-31,Moree,3.7,18.3,2.2,1.2,10.4,41.0,Yes,No
2009-09-02,Moree,5.1,25.4,0.0,4.0,11.2,35.0,No,No
2009-09-03,Moree,12.2,21.2,0.0,6.4,0.4,52.0,No,Yes
2009-09-04,Moree,12.9,20.5,3.6,4.2,1.8,46.0,Yes,Yes
2009-09-05,Moree,12.9,22.0,12.8,6.6,6.5,31.0,Yes,No
2009-09-06,Moree,4.6,23.2,0.0,3.8,11.2,31.0,No,No
2009-09-07,Moree,9.1,19.6,0.0,4.8,0.0,48.0,No,Yes
2009-09-08,Moree,5.5,21.3,4.0,1.6,8.7,37.0,Yes,No
2009-09-09,Moree,3.6,20.2,0.0,3.4,11.1,37.0,No,No
2009-09-10,Moree,4.1,21.7,0.0,4.6,11.3,31.0,No,No
2009-09-11,Moree,3.4,24.0,0.0,4.4,11.3,22.0,No,No
2009-09-12,Moree,5.0,27.0,0.0,5.6,11.2,31.0,No,No
2009-09-13,Moree,8.5,28.4,0.0,6.2,11.2,46.0,No,No
2009-09-14,Moree,8.4,29.2,0.0,7.0,11.2,31.0,No,No
2009-09-15,Moree,10.5,30.0,0.0,5.8,9.4,37.0,No,No
2009-09-16,Moree,15.3,30.5,0.0,8.0,11.1,39.0,No,No
2009-09-17,Moree,15.6,29.3,0.0,8.8,11.2,48.0,No,No
2009-09-18,Moree,13.7,28.8,0.0,8.0,10.7,35.0,No,No
2009-09-19,Moree,8.6,29.0,0.0,6.6,9.8,37.0,No,No
2009-09-20,Moree,10.5,30.1,0.0,7.6,10.8,30.0,No,No
2009-09-21,Moree,12.0,28.9,0.0,7.4,3.9,48.0,No,Yes
2009-09-22,Moree,16.8,26.1,2.8,2.6,0.9,48.0,Yes,No
2009-09-23,Moree,14.9,20.1,0.6,5.4,3.9,63.0,No,No
2009-09-24,Moree,6.1,23.5,0.0,7.0,10.7,41.0,No,No
2009-09-25,Moree,6.1,27.9,0.0,6.6,11.3,31.0,No,No
2009-09-26,Moree,14.9,21.0,0.0,8.0,5.6,56.0,No,No
2009-09-27,Moree,5.8,19.1,0.0,10.6,11.4,57.0,No,No
2009-09-28,Moree,3.1,19.9,0.0,9.0,11.5,43.0,No,No
2009-09-29,Moree,3.4,23.5,0.0,6.6,11.4,30.0,No,No
2009-09-30,Moree,5.1,26.9,0.0,6.4,11.5,30.0,No,No
2009-10-01,Moree,9.3,33.2,0.0,7.8,11.0,41.0,No,No
2009-10-02,Moree,17.2,32.1,0.0,9.4,7.0,70.0,No,No
2009-10-03,Moree,13.0,26.6,0.0,7.6,10.1,37.0,No,No
2009-10-05,Moree,6.2,25.6,0.0,7.8,11.7,31.0,No,No
2009-10-06,Moree,7.3,26.4,0.0,8.0,11.9,35.0,No,No
2009-10-07,Moree,8.2,21.3,0.0,6.4,11.8,54.0,No,No
2009-10-08,Moree,4.5,23.2,0.0,9.8,11.1,44.0,No,No
2009-10-09,Moree,6.6,24.4,0.0,8.0,9.3,37.0,No,No
2009-10-10,Moree,8.2,25.9,0.0,8.8,7.2,35.0,No,No
2009-10-11,Moree,14.5,22.0,0.0,7.8,7.2,54.0,No,No
2009-10-12,Moree,13.8,33.2,1.0,5.2,8.4,48.0,No,No
2009-10-13,Moree,15.4,28.2,0.2,9.8,10.6,57.0,No,No
2009-10-14,Moree,14.7,25.4,0.0,12.0,9.7,61.0,No,No
2009-10-15,Moree,7.0,27.3,0.0,10.8,12.0,54.0,No,No
2009-10-16,Moree,7.8,22.6,0.0,9.2,12.2,67.0,No,No
2009-10-17,Moree,4.2,25.2,0.0,9.6,12.5,44.0,No,No
2009-10-18,Moree,8.4,27.2,0.0,8.8,12.0,35.0,No,No
2009-10-19,Moree,10.8,28.5,0.0,8.0,12.3,35.0,No,No
2009-10-20,Moree,14.0,30.7,0.0,7.0,12.4,43.0,No,No
2009-10-21,Moree,15.6,33.7,0.0,7.8,11.6,39.0,No,No
2009-10-22,Moree,16.3,34.9,0.0,9.4,11.8,41.0,No,No
2009-10-23,Moree,17.9,35.3,0.0,10.6,11.0,57.0,No,No
2009-10-24,Moree,17.5,35.0,0.0,13.6,12.0,57.0,No,No
2009-10-25,Moree,13.5,34.3,0.0,12.0,7.5,76.0,No,No
2009-10-26,Moree,16.3,22.5,0.0,10.6,0.2,41.0,No,Yes
2009-10-27,Moree,15.0,29.5,2.6,1.8,6.0,52.0,Yes,Yes
2009-10-28,Moree,14.6,30.1,10.4,7.0,11.3,41.0,Yes,No
2009-10-29,Moree,17.9,26.7,0.0,8.0,3.2,35.0,No,No
2009-10-30,Moree,16.0,29.9,0.0,5.0,11.7,37.0,No,No
2009-10-31,Moree,15.6,31.8,0.0,7.6,12.7,31.0,No,No
2009-11-01,Moree,14.9,32.3,0.0,7.6,12.9,33.0,No,No
2009-11-02,Moree,15.9,33.4,0.0,11.4,12.8,33.0,No,No
2009-11-03,Moree,17.8,37.3,0.0,9.8,12.8,39.0,No,No
2009-11-04,Moree,17.6,37.3,0.0,12.2,11.6,44.0,No,No
2009-11-05,Moree,16.6,32.9,0.0,15.0,6.6,44.0,No,No
2009-11-06,Moree,17.4,24.5,0.2,11.0,1.2,52.0,No,No
2009-11-07,Moree,14.3,27.2,0.6,1.6,5.9,39.0,No,Yes
2009-11-08,Moree,15.0,29.7,3.0,7.0,9.4,41.0,Yes,No
2009-11-09,Moree,17.2,32.3,0.0,8.6,8.1,59.0,No,Yes
2009-11-10,Moree,13.0,29.3,9.8,8.8,13.2,30.0,Yes,No
2009-11-11,Moree,14.8,32.9,0.0,8.0,13.1,39.0,No,No
2009-11-12,Moree,17.9,36.1,0.0,9.0,12.9,37.0,No,No
2009-11-13,Moree,21.3,36.5,0.0,10.4,8.9,65.0,No,No
2009-11-14,Moree,15.9,32.5,0.2,8.8,12.9,35.0,No,No
2009-11-15,Moree,19.0,37.1,0.0,8.4,12.6,30.0,No,No
2009-11-16,Moree,20.9,40.7,0.0,9.0,12.2,91.0,No,No
2009-11-17,Moree,22.4,42.6,0.0,15.6,12.4,50.0,No,No
2009-11-18,Moree,22.5,41.5,0.0,16.0,13.0,46.0,No,No
2009-11-19,Moree,22.7,40.4,0.0,16.4,12.8,44.0,No,No
2009-11-20,Moree,26.2,41.7,0.0,12.8,12.6,44.0,No,No
2009-11-21,Moree,26.7,42.2,0.0,15.4,12.7,50.0,No,No
2009-11-22,Moree,27.2,40.2,0.0,16.0,11.8,46.0,No,No
2009-11-23,Moree,23.3,39.4,0.0,14.0,10.0,50.0,No,No
2009-11-24,Moree,22.8,34.9,0.6,13.0,12.1,48.0,No,No
2009-11-25,Moree,20.6,35.4,0.0,12.0,12.9,48.0,No,No
2009-11-26,Moree,21.2,36.0,0.0,13.6,12.9,52.0,No,No
2009-11-27,Moree,24.7,36.6,0.0,14.4,11.7,43.0,No,No
2009-11-28,Moree,19.8,40.3,0.0,14.6,13.1,52.0,No,No
2009-11-29,Moree,20.6,33.1,0.0,16.6,12.5,52.0,No,No
2009-11-30,Moree,14.9,29.8,0.0,15.0,13.2,48.0,No,No
2009-12-01,Moree,13.7,31.2,0.0,11.2,11.1,44.0,No,No
2009-12-02,Moree,16.0,30.2,0.0,12.0,11.0,35.0,No,No
2009-12-03,Moree,15.4,32.0,0.0,10.0,13.4,35.0,No,No
2009-12-04,Moree,18.1,35.7,0.0,9.4,13.2,48.0,No,No
2009-12-05,Moree,22.7,38.4,0.0,13.6,13.1,59.0,No,No
2009-12-06,Moree,17.4,38.0,0.0,19.6,13.1,37.0,No,No
2009-12-07,Moree,19.7,41.2,0.0,11.4,13.1,43.0,No,No
2009-12-08,Moree,24.1,42.3,0.0,16.0,9.6,69.0,No,No
2009-12-09,Moree,23.6,39.5,0.2,19.6,10.2,41.0,No,No
2009-12-11,Moree,22.2,33.0,0.0,9.7,5.3,59.0,No,No
2009-12-12,Moree,11.4,33.2,0.0,15.0,10.9,35.0,No,No
2009-12-13,Moree,13.9,37.0,0.0,10.0,12.6,31.0,No,No
2009-12-14,Moree,19.3,37.7,0.0,11.0,8.2,52.0,No,No
2009-12-15,Moree,24.2,38.0,0.0,11.8,10.7,52.0,No,No
2009-12-16,Moree,22.1,36.5,0.0,13.4,12.3,54.0,No,No
2009-12-17,Moree,22.8,36.2,0.0,13.6,12.8,50.0,No,No
2009-12-18,Moree,23.1,36.3,0.0,14.8,4.9,74.0,No,No
2009-12-19,Moree,20.3,33.1,0.0,12.0,7.0,35.0,No,No
2009-12-20,Moree,20.3,30.9,0.0,8.4,9.0,46.0,No,No
2009-12-21,Moree,17.8,34.4,0.0,9.8,13.0,48.0,No,Yes
2009-12-22,Moree,18.3,29.6,7.8,13.6,3.8,61.0,Yes,Yes
2009-12-23,Moree,16.3,35.3,15.8,6.6,13.2,43.0,Yes,No
2009-12-24,Moree,20.8,36.2,0.0,11.0,10.8,43.0,No,No
2009-12-25,Moree,22.9,35.6,0.0,13.6,5.0,56.0,No,No
2009-12-26,Moree,23.7,32.5,0.0,10.5,0.0,44.0,No,Yes
2009-12-27,Moree,22.6,31.3,19.0,8.2,6.6,57.0,Yes,Yes
2009-12-28,Moree,21.6,31.7,6.8,5.6,3.5,52.0,Yes,Yes
2009-12-31,Moree,19.8,28.5,12.8,6.0,0.0,35.0,Yes,Yes
2010-01-01,Moree,20.6,23.9,1.2,5.2,0.0,33.0,Yes,Yes
2010-01-02,Moree,21.5,28.9,15.4,2.4,4.2,33.0,Yes,Yes
2010-01-04,Moree,20.1,32.6,0.0,7.8,12.7,48.0,No,No
2010-01-05,Moree,19.4,30.6,0.0,9.6,6.5,26.0,No,No
2010-01-06,Moree,21.5,33.2,0.0,6.0,9.4,37.0,No,No
2010-01-07,Moree,21.6,33.2,0.0,8.2,6.4,76.0,No,Yes
2010-01-09,Moree,19.6,33.2,0.0,8.0,13.0,30.0,No,No
2010-01-10,Moree,20.1,35.6,0.0,6.2,12.8,31.0,No,No
2010-01-11,Moree,20.9,36.7,0.4,9.2,13.3,26.0,No,No
2010-01-12,Moree,23.8,36.2,0.0,10.6,13.4,31.0,No,No
2010-01-13,Moree,24.3,36.7,0.0,10.6,11.0,74.0,No,Yes
2010-01-15,Moree,21.8,32.9,0.0,10.0,12.0,52.0,No,No
2010-01-16,Moree,21.6,32.9,0.0,9.6,9.9,59.0,No,No
2010-01-17,Moree,19.4,34.8,0.0,6.4,10.9,59.0,No,Yes
2010-01-18,Moree,15.2,27.4,13.6,11.2,13.3,56.0,Yes,No
2010-01-19,Moree,10.8,27.3,0.0,13.2,13.2,54.0,No,No
2010-01-20,Moree,11.5,32.3,0.0,10.4,13.4,35.0,No,No
2010-01-21,Moree,15.8,35.4,0.0,9.6,11.2,22.0,No,No
2010-01-22,Moree,20.8,37.9,0.0,9.0,13.1,43.0,No,No
2010-01-23,Moree,20.3,37.4,0.0,12.8,13.1,37.0,No,No
2010-01-24,Moree,22.9,37.9,0.0,12.0,11.2,37.0,No,No
2010-01-25,Moree,22.4,38.1,0.0,10.6,10.8,41.0,No,No
2010-01-26,Moree,24.1,38.2,0.0,12.0,13.0,33.0,No,No
2010-01-27,Moree,22.3,38.0,0.0,11.6,10.2,52.0,No,No
2010-01-31,Moree,19.0,33.1,0.0,12.0,7.3,54.0,No,Yes
2010-02-01,Moree,21.8,27.8,2.4,9.4,0.0,54.0,Yes,No
2010-02-02,Moree,22.1,32.6,0.2,9.4,7.5,61.0,No,No
2010-02-03,Moree,21.7,34.6,0.0,13.0,6.7,52.0,No,No
2010-02-04,Moree,20.2,32.5,0.0,12.2,5.8,50.0,No,No
2010-02-07,Moree,21.0,30.5,8.8,3.4,1.5,33.0,Yes,Yes
2010-02-08,Moree,21.4,32.0,4.6,4.8,9.8,33.0,Yes,No
2010-02-09,Moree,18.3,32.6,0.0,7.8,12.4,44.0,No,No
2010-02-10,Moree,21.0,33.4,0.0,8.0,12.3,33.0,No,No
2010-02-12,Moree,22.2,34.5,0.0,9.8,12.4,41.0,No,No
2010-02-14,Moree,24.1,34.2,0.0,6.2,5.9,59.0,No,Yes
2010-02-15,Moree,22.3,29.7,4.4,6.6,3.4,31.0,Yes,Yes
2010-02-16,Moree,18.0,32.3,3.6,3.4,12.4,41.0,Yes,No
2010-02-17,Moree,18.9,33.6,0.0,9.2,12.5,37.0,No,No
2010-02-18,Moree,22.0,32.9,0.0,8.8,8.3,46.0,No,No
2010-02-19,Moree,17.1,33.1,0.0,9.6,11.4,41.0,No,No
2010-02-20,Moree,18.6,33.4,0.0,9.0,11.9,39.0,No,No
2010-02-21,Moree,20.4,34.0,0.0,12.0,12.0,31.0,No,No
2010-02-22,Moree,21.7,35.1,0.0,4.2,11.4,37.0,No,No
2010-02-23,Moree,21.4,35.5,0.0,8.6,6.8,67.0,No,Yes
2010-02-27,Moree,17.0,32.8,0.0,7.8,11.1,33.0,No,No
2010-02-28,Moree,20.4,30.6,0.0,7.6,0.9,39.0,No,Yes
2010-03-01,Moree,19.6,22.7,7.8,5.2,0.0,30.0,Yes,Yes
2010-03-02,Moree,17.6,22.0,14.0,2.4,0.0,37.0,Yes,Yes
2010-03-03,Moree,17.0,30.1,4.2,2.2,1.8,54.0,Yes,No
2010-03-04,Moree,17.2,30.4,0.0,7.4,5.4,41.0,No,No
2010-03-05,Moree,19.3,24.0,0.8,6.8,1.5,41.0,No,Yes
2010-03-06,Moree,19.3,27.8,11.0,2.6,6.0,39.0,Yes,No
2010-03-07,Moree,21.1,29.4,0.0,5.4,4.6,48.0,No,No
2010-03-08,Moree,20.4,29.6,0.0,5.8,4.3,46.0,No,Yes
2010-03-09,Moree,16.0,29.4,3.0,4.4,12.0,31.0,Yes,No
2010-03-10,Moree,13.9,29.5,0.0,7.8,12.0,43.0,No,No
2010-03-11,Moree,15.8,31.6,0.0,8.8,10.0,48.0,No,No
2010-03-12,Moree,14.8,30.8,0.0,10.0,11.3,41.0,No,No
2010-03-13,Moree,13.9,29.9,0.0,9.4,9.4,48.0,No,No
2010-03-14,Moree,13.4,30.3,0.0,9.0,11.0,33.0,No,No
2010-03-15,Moree,16.6,30.4,0.0,8.0,9.6,43.0,No,No
2010-03-16,Moree,15.3,31.8,0.0,8.6,11.6,35.0,No,No
2010-03-17,Moree,15.7,31.9,0.0,8.0,11.4,46.0,No,No
2010-03-18,Moree,15.8,32.6,0.0,8.0,11.3,35.0,No,No
